Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NPED00128	EU	1945 I & II The Arcade Games (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4037/NPED00128_00/fFDhSpjmiyAsPQlmuegkeEndwXUeOiTbeugRmxhWAltpRBNgZHEegRMonKRJxmKw.pkg	b74fc49e8b961d444d8c9775a64fd05a	EP4037-NPED00128_00-G1945IIIXX000ENG	2022-02-03 18:35:47		210517872	
NPED00092	EU	Disney/Pixar Toy Story 3 (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP1006/NPED00092_00/NCujVeuqKuzgSWDiCiDRXUHZttDqjYxQhMIhDKWNwRojmAnczGqXqBYpwtsLpkYm.pkg	8eb14f525ac5625d33f1e6ed810fbd33	EP1006-NPED00092_00-GTOYSTORY3000ENG	2022-02-03 18:35:47		1618992448	
NPED00148	EU	Disney Bolt (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP1006/NPED00148_00/DJLoFXVstBClIJzcHQNrcFRfldfjRjUHoLCyRVCjoONwZeoLjWBqdNNuhXlizgUh.pkg	3dc7a808726aca3064fd9813b123ccbe	EP1006-NPED00148_00-GBOLTXXXXX000ENG	2022-02-03 18:35:47		4657753120	
NPED00201	EU	Warriors Orochi 2 (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4108/NPED00201_00/lKDqlHHaXXfZTZHcSubjvjdTBoXGIfqhVLQiYftLYkkcfzhlqRHYbdZkDwRQJjfv.pkg	a2e1f8a4863773469256f31d8548512b	EP4108-NPED00201_00-GWARRIORSO000ENG	2022-02-03 18:35:47		3970852592	
NPED00197	EU	Samurai Warriors 2: Empires (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4108/NPED00197_00/JtjvhsdHvSPkvpLfZNwjmhPDsQKNYgiLHsLiAeNbcNtFIdYjyHBCRFdPFdnbGnEN.pkg	5b0c1b0a4b3ea0c77d727eb3e45abaef	EP4108-NPED00197_00-GSAMURAIWA000ENG	2022-02-03 18:35:47		2307478624	
NPED00292	EU	Alter Echo (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4389/NPED00292_00/PqvuBIzBDVJlQaufpJliPeudeorEZxohaqIoaxAKxubRUnAoabILHOoAIdzxZqHB.pkg	dd1009a292002dad7ed4c2fae3e77f0a	EP4389-NPED00292_00-GALTERECHO000ENG	2022-02-03 18:35:47		4679142528	
NPED00200	EU	Warriors Orochi (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4108/NPED00200_00/PibKMGcQGxAkMTkdbOitCBPZBkYASuALMnuQoSYtGeXIhedoTaKzQoBAYhttyUVE.pkg	605c61f7ca2a6e2b105048ae1ca94ce9	EP4108-NPED00200_00-GWARRIORSO000ENG	2022-02-03 18:35:47		1887951248	
NPED00179	EU	Dynasty Warriors 4: Empires (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4108/NPED00179_00/KaInvLmdPLoAxNPzzdkWrYiOtlkVKQOLWYvEwbLxgSxOlnbcuPUExcUhmhqEZvlD.pkg	012be795c4d24a31c6225386b60765fb	EP4108-NPED00179_00-GDYNASTYWA000ENG	2022-02-03 18:35:47		3615294672	
NPED00196	EU	Samurai Warriors 2 (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4108/NPED00196_00/qBTMstWbHhdLcqHlWMOPRDDzEYGemRMSwVyVAwjVCqpuRcTFzowZErDDyBxkqEEn.pkg	a605a6cf49faf26e6ee3e16976a3ab36	EP4108-NPED00196_00-GSAMURAIWA000ENG	2022-02-03 18:35:47		4492326144	
NPED00178	EU	Dynasty Warriors 4 (PS2 Classic)	http://zeus.dl.playstation.net/cdn/EP4108/NPED00178_00/pzwdfzWyXTcthChmsBqlZAxVCtEzAvmYBdGhiCaoPWHDTwmSsrKhBypRXKxJlOBz.pkg	1e13314520f2d6137ae7a13ef42c50a5	EP4108-NPED00178_00-GDYNASTYWA000ENG	2022-02-03 18:35:47		3751753024	
